Type,OpCo,Plant,Customer,Delivery Date,Movement,Industry,Material_Group
M,North America,CA03,201972,12-10-2017,480,2225,2002761
M,North America,CA03,201972,27-10-2017,480,2225,2002761
M,North America,CA03,201972,22-11-2017,480,2225,2002761
M,North America,CA03,201972,20-12-2017,480,2225,2002761
M,North America,CA03,201972,22-01-2018,480,2225,2002761
M,North America,CA03,201972,06-02-2018,480,2225,2002761
M,North America,CA03,201972,28-08-2015,480,2221,2002761
M,North America,CA03,201972,18-11-2015,480,2221,2002761
M,North America,CA03,201972,02-02-2016,480,2221,2002761
M,North America,CA03,201972,29-06-2016,480,2225,2002761
M,North America,CA03,101594,16-08-2016,480,2225,2002761
M,North America,CA03,201972,07-11-2016,480,2225,2002761
M,North America,CA03,201972,25-11-2016,480,2225,2002761
M,North America,CA03,201972,22-12-2016,480,2225,2002761
M,North America,CA03,201972,19-01-2017,480,2225,2002761
M,North America,CA03,201972,13-02-2017,480,2225,2002761
M,North America,CA03,201972,06-04-2017,480,2225,2002761
M,North America,CA03,201972,02-05-2017,480,2225,2002761
M,North America,CA03,201972,08-06-2017,480,2225,2002761
M,North America,CA03,201972,10-07-2017,480,2225,2002761
M,North America,CA03,201972,02-08-2017,480,2225,2002761
M,North America,CA03,201972,30-08-2017,480,2225,2002761
M,North America,CA08,101264,11-10-2017,1300,1007,2011165
M,North America,US02,200971,28-10-2015,20402.568,4200,2007876
M,North America,US02,201077,22-06-2017,20402.568,1007,2017942
M,North America,US02,203961,28-08-2020,20402.568,4200,2021795
M,North America,US02,203962,28-08-2020,20402.568,4200,2021795
M,North America,US02,203193,18-12-2020,20402.568,4200,2021794
M,North America,CA01,201742,20-01-2016,480,1004,2015059
M,North America,US02,202520,11-05-2018,20402.568,5000,2020817
M,North America,US02,203411,02-09-2021,20402.568,4200,2021795
M,North America,CA01,101264,15-09-2015,1300,1007,2011165
M,North America,US02,202520,01-11-2016,20402.568,5000,2020817
M,North America,CA08,101264,28-05-2018,1300,1007,2011165
M,North America,CA08,101264,20-06-2018,1300,1007,2011165
M,North America,CA08,101264,26-07-2018,1300,1007,2011165
M,North America,CA08,101264,16-08-2018,1300,1007,2011165
M,North America,CA03,201972,18-03-2018,480,2225,2002761
M,North America,CA03,101594,28-03-2018,480,2225,2002761
M,North America,CA03,201972,12-04-2018,480,2225,2002761
M,North America,CA03,201972,27-04-2018,480,2225,2002761
M,North America,CA03,201972,18-06-2018,480,2225,2002761
M,North America,CA03,201972,16-07-2018,480,2225,2002761
M,North America,CA01,201741,03-12-2015,750,1004,2011102
M,North America,CA01,201741,23-02-2016,750,1004,2016431
M,North America,CA08,201742,02-08-2017,750,1004,2016431
M,North America,CA08,101458,17-08-2017,750,1004,2011102
M,North America,CA03,201791,26-07-2017,1043.262,2225,2007063
M,North America,CA03,201791,28-07-2017,1043.262,2225,2007063
M,North America,CA03,201791,09-10-2015,1043.262,2221,2007063
M,North America,CA03,201791,02-02-2016,1043.262,2221,2007063
M,North America,CA01,202625,21-12-2016,2500,4395,2012317
M,North America,CA01,101435,04-12-2015,750,1003,2011100
M,North America,CA01,101361,18-09-2015,750,2231,2012475
M,North America,CA01,101325,29-10-2015,750,2231,2012368
M,North America,CA01,101274,02-12-2015,750,2231,2012368
M,North America,CA01,201863,15-12-2015,750,2231,2016696
M,North America,CA01,101336,15-04-2016,750,2231,2016696
M,North America,CA01,101336,11-07-2016,750,2231,2016696
M,North America,CA01,101349,13-09-2016,750,2231,2002554
M,North America,CA01,101500,11-10-2016,750,2231,2002554
M,North America,CA01,101856,29-11-2016,750,4395,2012308
M,North America,CA01,202625,07-12-2016,750,4395,2012218
M,North America,CA01,202625,21-12-2016,750,4395,2016696
M,North America,CA01,202625,10-01-2017,750,4395,2002554
M,North America,CA01,202625,02-03-2017,750,4395,2012317
M,North America,CA03,201972,02-02-2016,750,2221,2012317
M,North America,CA01,101435,17-08-2015,750,1003,2011100
M,North America,CA03,101700,24-03-2016,750,2225,2012317
M,North America,CA03,101700,27-06-2017,750,2225,2012317
M,North America,CA01,101500,07-01-2016,750,2231,2007061
M,North America,CA01,101413,19-10-2015,110,2231,BNS024
M,North America,CA01,101309,12-10-2016,4400,2231,2014615
M,North America,CA08,201740,31-01-2018,4400,1001,2001745
M,North America,CA03,202034,29-11-2017,4400,1004,2012918
M,North America,CA03,202034,28-10-2015,4400,1004,2012918
M,North America,CA03,202034,22-12-2015,4400,1004,2012918
M,North America,CA03,202034,05-02-2016,4400,1004,2012918
M,North America,CA03,202034,29-11-2016,4400,1004,2012918
M,North America,CA03,202034,27-12-2016,4400,1004,2012918
M,North America,CA03,202034,05-04-2017,4400,1004,2012918
M,North America,CA03,202034,19-04-2017,4400,1004,2012918
M,North America,CA03,202034,12-05-2017,4400,1004,2012918
M,North America,CA03,202034,05-07-2017,4400,1004,2012918
M,North America,CA01,201953,29-08-2015,110,2231,2011760
M,North America,CA01,101467,28-01-2016,110,2231,2014615
M,North America,CA01,101353,01-04-2016,110,2231,2011760
M,North America,CA01,101275,20-06-2016,110,2231,2011760
M,North America,CA01,101275,13-07-2016,110,2231,2014615
M,North America,CA01,101553,15-07-2016,110,2231,2014615
M,North America,CA01,101275,15-08-2016,110,2231,2014615
M,North America,CA01,101323,09-09-2016,110,2231,2011760
M,North America,CA01,201821,29-11-2016,110,2231,2011760
M,North America,CA01,101391,16-10-2015,55,2231,2011852
M,North America,CA01,202090,27-05-2016,110,2231,2019240
M,North America,CA01,202625,20-12-2016,110,4395,2011760
M,North America,CA01,202625,06-12-2016,260,4395,2011524
M,North America,CA01,202625,21-12-2016,260,4395,2012215
M,North America,CA03,202034,04-06-2018,4400,1004,2012918
M,North America,CA03,202034,24-06-2022,4400,1001,2012918
M,North America,CA03,202034,19-07-2022,4400,1001,2012918
M,North America,CA03,202034,22-08-2022,4400,1001,2012918
M,North America,CA03,202034,13-09-2022,4400,1001,2012918
M,North America,CA03,202034,06-10-2022,4400,1001,2012918
M,North America,US08,201371,28-09-2022,10000,1007,2022113
M,North America,CA01,101435,10-09-2015,1040,1003,2021676
M,North America,CA01,101435,14-01-2016,1040,1003,2021676
M,North America,CA01,101507,08-09-2016,1040,2231,2021676
M,North America,CA01,101435,11-10-2016,1040,1003,2021676
M,North America,CA03,202062,27-10-2015,1040,2231,2007629
M,North America,CA03,202062,04-11-2015,1040,2231,2007629
M,North America,CA01,202309,12-01-2016,1040,1004,2021676
M,North America,CA03,201791,27-12-2017,2700,2225,2019368
M,North America,CA03,201791,17-01-2018,2700,2225,2019368
M,North America,CA03,202062,24-08-2015,1040,2231,2007629
M,North America,CA03,202062,28-08-2015,1040,2231,2007629
M,North America,CA03,202062,01-09-2015,1040,2231,2007629
M,North America,CA03,202062,10-12-2015,1040,2231,2007629
M,North America,CA03,202062,14-12-2015,1040,2231,2007629
M,North America,CA03,201791,30-05-2016,2700,2225,2019368
M,North America,CA03,201791,28-06-2016,2700,2225,2019368
M,North America,CA03,201791,05-10-2016,2700,2225,2019368
M,North America,CA03,201791,28-10-2016,2700,2225,2019368
M,North America,CA01,101435,06-04-2017,1040,1003,2021676
M,North America,CA03,201969,09-11-2017,1040,2225,2017171
M,North America,CA03,201791,20-04-2016,2700,2225,2019368
M,North America,CA03,201969,11-05-2016,1040,2225,2017171
M,North America,CA03,201969,22-06-2016,1040,2225,2017171
M,North America,CA03,201969,08-09-2016,1040,2225,2017171
M,North America,CA03,201969,25-11-2016,1040,2225,2017171
M,North America,CA03,201969,01-02-2017,1040,2225,2017171
M,North America,CA03,201969,02-03-2017,1040,2225,2017171
M,North America,CA03,201969,02-05-2017,1040,2225,2017171
M,North America,CA03,201969,15-08-2017,1040,2225,2017171
M,North America,CA03,201969,28-08-2015,1040,2221,2017171
M,North America,CA03,201791,28-10-2015,2700,2221,2019368
M,North America,CA03,201969,19-02-2016,1040,2221,2017171
M,North America,CA01,101249,15-12-2015,2700,1001,2015020
M,North America,CA01,101629,21-08-2015,2700,1001,2017072
M,North America,CA01,101629,09-09-2015,2700,1001,2020437
M,North America,CA01,101629,22-10-2015,2700,1001,2017072
M,North America,CA01,101629,03-12-2015,2700,1001,2017072
M,North America,CA01,101629,22-01-2016,2700,1001,2017072
M,North America,CA01,101629,15-02-2016,2700,1001,2017072
M,North America,CA01,101629,01-04-2016,2700,1001,2017072
M,North America,CA03,201791,20-08-2015,2700,2221,2019368
M,North America,CA03,201791,26-08-2015,2700,2221,2019368
M,North America,CA03,201791,22-09-2015,2700,2221,2019368
M,North America,CA03,201791,13-10-2015,2700,2221,2019368
M,North America,CA03,101249,08-12-2015,2700,1001,2017072
M,North America,CA03,201791,02-12-2015,2700,2221,2019368
M,North America,CA03,201791,06-01-2016,2700,2221,2019368
M,North America,CA03,101317,20-01-2016,2700,2221,2019368
M,North America,CA03,201791,10-02-2016,2700,2221,2019368
M,North America,CA03,201791,29-02-2016,2700,2221,2019368
M,North America,CA03,201791,23-03-2016,2700,2225,2019368
M,North America,CA03,101370,29-12-2016,2700,2231,2015104
M,North America,CA03,201791,23-08-2017,2700,2225,2019368
M,North America,CA03,201791,06-12-2017,2700,2225,2019368
M,North America,CA03,201791,23-11-2015,2700,2221,2019368
M,North America,CA03,201791,18-02-2016,2700,2221,2019368
M,North America,CA03,201791,31-03-2016,2700,2225,2019368
M,North America,CA03,101370,19-09-2016,2700,2231,2015104
M,North America,CA03,201791,14-12-2016,2700,2225,2019368
M,North America,CA03,101249,17-03-2017,2700,1001,2020437
M,North America,CA03,201791,28-03-2017,2700,2225,2019368
M,North America,US02,200973,25-10-2021,20420.712,4200,2007880
M,North America,US02,200337,13-10-2015,20420.712,4200,2007876
M,North America,US02,200972,13-10-2015,20420.712,4200,2007876
M,North America,US02,200325,19-10-2015,20420.712,4200,2007876
M,North America,US02,200972,13-10-2016,20420.712,4200,2007876
M,North America,US02,202670,15-03-2017,20420.712,4200,2007876
M,North America,US02,200974,04-12-2020,20420.712,4200,2007876
M,North America,US02,200974,04-08-2021,20420.712,4200,2007876
M,North America,US02,200337,11-10-2021,20420.712,4200,2007876
M,North America,US02,200337,12-10-2021,20420.712,4200,2007876
M,North America,US02,200863,12-12-2017,20420.712,2013,2007175
M,North America,US02,202520,29-12-2017,20420.712,5000,2020817
M,North America,US02,100579,16-02-2018,20420.712,2013,2007175
M,North America,US02,100388,11-01-2016,20420.712,1002,2015575
M,North America,US02,200863,01-04-2016,20420.712,2013,2007175
M,North America,US02,100579,09-08-2016,20420.712,2013,2007175
M,North America,US02,201147,31-01-2017,20420.712,2014,2007316
M,North America,US02,201147,17-07-2017,20420.712,2014,2007316
M,North America,US02,100579,27-07-2017,20420.712,2013,2007175
M,North America,US02,201147,03-10-2018,20420.712,2014,2007316
M,North America,US02,100579,25-10-2018,20420.712,2013,2007175
M,North America,US02,100360,13-03-2020,20420.712,4340,2007962
M,North America,US02,100360,19-06-2020,20420.712,4340,2007962
M,North America,US02,101767,20-02-2021,20420.712,4340,2007962
M,North America,US02,201077,13-01-2016,20420.712,1007,2017942
M,North America,US02,201213,11-02-2016,20420.712,1007,2019113
M,North America,US02,201446,27-12-2016,20420.712,1003,2019463
M,North America,US02,204780,25-01-2021,20420.712,4200,2021794
M,North America,US02,202520,21-04-2020,20420.712,5000,2020817
M,North America,US02,203214,20-11-2018,20420.712,4200,2021795
M,North America,US02,203411,03-09-2021,20420.712,4200,2021795
M,North America,US02,203962,07-09-2021,20420.712,4200,2021795
M,North America,US02,205057,10-09-2021,20420.712,4200,2021795
M,North America,US02,205057,17-09-2021,20420.712,4200,2021795
M,North America,US02,203415,29-09-2021,20420.712,4200,2021795
M,North America,US02,203411,30-09-2021,20420.712,4200,2021795
M,North America,US02,203411,08-10-2021,20420.712,4200,2021795
M,North America,US02,204735,14-12-2021,20420.712,4200,2021795
M,North America,US02,205176,18-02-2022,20420.712,4035,2021795
M,North America,US02,205221,08-04-2022,20420.712,4035,2021795
M,North America,US02,205485,09-06-2022,20420.712,4035,2021795
M,North America,US02,203411,23-06-2022,20420.712,4035,2021795
M,North America,US02,203962,04-08-2022,20420.712,4035,2021795
M,North America,US02,203193,26-08-2022,20420.712,4035,2021795
M,North America,US02,200971,13-10-2017,20420.712,4200,2007876
M,North America,US02,202613,12-10-2017,20420.712,4200,2007876
M,North America,US02,200973,23-10-2017,20420.712,4200,2007876
M,North America,US02,200973,23-10-2019,20420.712,4200,2007876
M,North America,US02,200971,17-04-2020,20420.712,4200,2007876
M,North America,US02,200971,29-10-2020,20420.712,4200,2007876
M,North America,US02,200971,05-11-2021,20420.712,4200,2007876
M,North America,US02,200971,16-11-2021,20420.712,4200,2007876
M,North America,US02,200974,28-06-2019,20420.712,4200,2007876
M,North America,US02,200971,28-10-2015,20420.712,4200,2007876
M,North America,US02,200318,28-10-2015,20420.712,4200,2007876
M,North America,US02,200025,27-08-2015,20420.712,4395,2017501
M,North America,US02,200971,30-10-2015,20420.712,4200,2007876
M,North America,US02,200328,02-11-2015,20420.712,4200,2007876
M,North America,US02,200025,30-10-2015,20420.712,4395,2017501
M,North America,US02,202520,01-09-2017,20420.712,5000,2020817
M,North America,US02,201077,22-08-2015,20420.712,1007,2017942
M,North America,US02,202304,14-08-2015,20420.712,5000,2020817
M,North America,US02,202361,18-09-2015,20420.712,4200,2007876
M,North America,US02,200974,20-07-2016,20420.712,4200,2007876
M,North America,US02,200974,26-06-2019,20420.712,4200,2007876
M,North America,US02,200974,21-08-2020,20420.712,4200,2007876
M,North America,US02,200974,27-01-2021,20420.712,4200,2007876
M,North America,US02,200974,08-03-2021,20420.712,4200,2007876
M,North America,US02,202520,10-05-2017,20420.712,5000,2020817
M,North America,US02,202520,08-09-2017,20420.712,5000,2020817
M,North America,US02,201213,13-11-2015,20420.712,1007,2019113
M,North America,CA03,201969,18-11-2015,1040,2221,2017171
M,North America,US02,200973,13-10-2020,20420.712,4200,2007880
M,North America,US02,203411,07-06-2022,20420.712,4035,2021795
M,North America,US02,203402,28-07-2022,20420.712,4035,2021795
M,North America,CA08,101435,17-07-2018,1040,1003,2021676
M,North America,CA08,101435,05-01-2022,1040,1003,2021676
M,North America,CA08,101435,08-03-2022,1040,1003,2021676
M,North America,CA08,101435,03-06-2022,1040,1003,2021676
M,North America,CA08,101435,20-06-2022,1040,1003,2021676
M,North America,CA08,101435,03-08-2022,1040,1003,2021676
M,North America,CA08,101435,22-08-2022,1040,1003,2021676
M,North America,CA08,101435,02-09-2022,1040,1003,2021676
M,North America,CA03,201969,01-03-2018,1040,2225,2017171
M,North America,CA03,201969,06-04-2018,1040,2225,2017171
M,North America,CA03,201969,20-08-2018,1040,2225,2017171
M,North America,CA03,201969,10-02-2022,1040,4055,2017171
M,North America,CA03,201969,12-04-2022,1040,4055,2017171
M,North America,CA03,201969,22-06-2022,1040,4055,2017171
M,North America,CA03,201969,23-08-2022,1040,4055,2017171
M,North America,CA08,101435,08-05-2018,1040,1003,2021676
M,North America,CA03,201791,26-03-2018,2700,2225,2019368
M,North America,CA03,201791,21-06-2018,2700,2225,2019368
M,North America,CA03,201791,04-07-2018,2700,2225,2019368
M,North America,US08,201371,09-03-2022,10000,1007,2022113
M,North America,US08,201371,30-03-2022,10000,1007,2022113
M,North America,US08,201371,06-05-2022,10000,1007,2022113
M,North America,US08,201371,17-05-2022,10000,1007,2022113
M,North America,US08,201371,01-07-2022,10000,1007,2022113
M,North America,US08,201371,02-08-2022,10000,1007,2022113
M,North America,US02,100360,22-09-2022,20420.712,4060,2007962
M,North America,US02,203961,22-09-2022,20420.712,4035,2021795
M,North America,US02,203961,26-09-2022,20420.712,4035,2021795
M,North America,CA03,201969,11-10-2022,1040,4055,2017171
M,North America,CA01,201832,24-08-2015,80,2231,2011830
M,North America,CA01,101237,26-08-2015,80,2231,2012271
M,North America,CA01,201953,02-09-2015,80,2231,2012075
M,North America,CA01,201818,22-09-2015,80,2231,2012215
M,North America,CA01,101310,29-09-2015,80,2231,2012219
M,North America,CA01,101371,20-10-2015,80,2231,2011524
M,North America,CA01,101619,19-10-2015,80,2231,2012271
M,North America,CA01,101323,04-11-2015,80,2231,2012215
M,North America,CA01,101338,12-11-2015,80,2231,2011524
M,North America,CA01,202099,01-12-2015,80,2231,2011524
M,North America,CA01,101323,04-12-2015,80,2231,2011524
M,North America,CA01,101607,16-12-2015,80,2231,2012211
M,North America,CA01,101323,18-01-2016,80,2231,2011524
M,North America,CA01,101338,22-01-2016,80,2231,2011524
M,North America,CA01,101463,17-02-2016,80,2231,2015059
M,North America,CA01,101310,19-02-2016,80,2231,2012219
M,North America,CA01,101323,19-02-2016,80,2231,2011524
